timestamp,acc_x,acc_y,acc_z,label
1.55E+12,0.441,-9.534,1.848,FOL
1.55E+12,0.292,-8.933,1.829,FOL
1.55E+12,-0.108,-8.825,1.563,FOL
1.55E+12,-0.141,-8.964,1.312,FOL
1.55E+12,0.34,-8.88,1.453,FOL
1.55E+12,0.433,-8.555,1.537,FOL
1.55E+12,0.232,-8.718,1.176,FOL
1.55E+12,0.206,-9.8,0.496,FOL
1.55E+12,1.013,-10.975,0.012,FOL
1.55E+12,1.925,-10.403,0.153,FOL
1.55E+12,2.028,-9.319,0.395,FOL
1.55E+12,1.216,-8.713,-0.251,FOL
1.55E+12,-0.175,-8.835,-0.939,FOL
1.55E+12,-0.433,-9.68,-1.063,FOL
1.55E+12,1.283,-10.343,-0.438,FOL
1.55E+12,1.829,-10.437,0.654,FOL
1.55E+12,0.443,-10.422,0.359,FOL
1.55E+12,-0.103,-10.554,-0.196,FOL
1.55E+12,1.338,-10.168,-0.108,FOL
1.55E+12,2.883,-9.079,-0.148,FOL
1.55E+12,1.848,-7.932,-0.838,FOL
1.55E+12,0.484,-6.417,-0.752,FOL
1.55E+12,0.474,-5.052,-0.867,FOL
1.55E+12,0.733,-4.336,-1.113,FOL
1.55E+12,0.512,-4.097,-0.951,FOL
1.55E+12,0.199,-5.291,-0.34,FOL
1.55E+12,-0.481,-6.453,-0.503,FOL
1.55E+12,-0.414,-7.52,-0.764,FOL
1.55E+12,0.496,-8.301,-0.888,FOL
1.55E+12,1.374,-8.076,0.979,FOL
1.55E+12,4.53,-0.606,3.419,FOL
1.55E+12,5.047,-2.497,2.339,FOL
1.55E+12,5.737,-3.069,3.656,FOL
1.55E+12,7.226,-3.694,3.053,FOL
1.55E+12,7.374,-4.188,0.867,FOL
1.55E+12,7.98,-5.057,0.888,FOL
1.55E+12,8.883,-4.971,3.546,FOL
1.55E+12,11.026,-4.745,4.688,FOL
1.55E+12,14.208,-5.478,5.349,FOL
1.55E+12,12.852,-6.939,6.093,FOL
1.55E+12,14.452,-4.003,9.97,FOL
1.55E+12,14.126,-4.374,10.453,FOL
1.55E+12,11.871,-4.528,10.724,FOL
1.55E+12,12.335,-4.753,10.456,FOL
1.55E+12,12.62,-4.144,8.569,FOL
1.55E+12,11.866,-4.2,6.678,FOL
1.55E+12,11.021,-4.24,5.751,FOL
1.55E+12,11.653,-4.144,-2.684,FOL
1.55E+12,10.365,-4.456,-1.992,FOL
1.55E+12,8.933,-6.237,2.792,FOL
1.55E+12,7.609,-7.817,3.074,FOL
1.55E+12,6.165,-8.789,2.662,FOL
1.55E+12,4.128,-9.587,4.858,FOL
1.55E+12,3.414,-8.911,2.504,FOL
1.55E+12,3.108,-8.84,1.559,FOL
1.55E+12,3.563,-8.832,3.263,FOL
1.55E+12,4.918,-7.755,3.745,FOL
1.55E+12,3.948,-7.755,3.153,FOL
1.55E+12,2.813,-8.148,2.447,FOL
1.55E+12,1.947,-8.521,1.621,FOL
1.55E+12,1.099,-8.904,2.483,FOL
1.55E+12,1.18,-9.122,2.095,FOL
1.55E+12,0.443,-9.759,2.097,FOL
1.55E+12,0.192,-9.771,1.791,FOL
1.55E+12,1.978,-9.498,3.29,FOL
1.55E+12,3.541,-8.679,4.101,FOL
1.55E+12,2.89,-7.573,3.297,FOL
1.55E+12,3.017,-8.069,1.772,FOL
1.55E+12,2.483,-8.677,1.635,FOL
1.55E+12,3.565,-8.275,2.615,FOL
1.55E+12,2.471,-8.229,1.317,FOL
1.55E+12,1.619,-8.844,1.209,FOL
1.55E+12,4.226,-7.944,0.381,FOL
1.55E+12,8.866,-6.062,2.698,FOL
1.55E+12,3.912,-7.753,3.163,FOL
1.55E+12,2.691,-8.49,2.401,FOL
1.55E+12,-0.208,-9.405,3.271,FOL
1.55E+12,-1.906,-13.068,5.085,FOL
1.55E+12,-0.33,-15.4,3.182,FOL
1.55E+12,0.706,-13.662,0.103,FOL
1.55E+12,0.448,-14.713,0.785,FOL
1.55E+12,-1.906,-14.835,2.552,FOL
1.55E+12,-2.923,-15.041,3.163,FOL
1.55E+12,13.441,-2.425,5.768,FOL
1.55E+12,0.697,-7.504,0.687,FOL
1.55E+12,4.025,-4.836,4.233,FOL
1.55E+12,4.453,-4.034,4.465,FOL
1.55E+12,3.086,-4.693,4.168,FOL
1.55E+12,4.03,-4.824,5.143,FOL
1.55E+12,5.105,-3.881,-1.42,FOL
1.55E+12,5.911,-8.095,-0.141,FOL
1.55E+12,-2.406,-12.534,4.109,FOL
1.55E+12,-2.746,-14.385,4.092,FOL
1.55E+12,1.264,-12.776,2.442,FOL
1.55E+12,2.061,-11.598,0.709,FOL
1.55E+12,3.534,-9.855,1.183,FOL
1.55E+12,3.505,-8.852,2.184,FOL
1.55E+12,2.686,-8.363,3.211,FOL
1.55E+12,2.196,-7.92,2.978,FOL
1.55E+12,0.148,-6.838,2.299,FOL
1.55E+12,0.342,-6.213,0.558,FOL
1.55E+12,2.378,-8.073,1.616,FOL
1.55E+12,1.968,-8.749,1.877,FOL
1.55E+12,0.934,-9.242,1.439,FOL
1.55E+12,2.327,-9.888,2.2,FOL
1.55E+12,1.621,-12.122,1.86,FOL
1.55E+12,0.812,-12.362,1.291,FOL
1.55E+12,0.254,-11.622,0.694,FOL
1.55E+12,0.417,-11.61,1.391,FOL
1.55E+12,0.328,-10.255,1.214,FOL
1.55E+12,0.673,-9.019,0.632,FOL
1.55E+12,0.86,-7.947,1.027,FOL
1.55E+12,0.986,-8.555,0.702,FOL
1.55E+12,0.819,-8.979,0.208,FOL
1.55E+12,-1.844,-7.499,0.144,FOL
1.55E+12,-1.209,-10.571,1.992,FOL
1.55E+12,-0.182,-11.552,1.619,FOL
1.55E+12,0.381,-12.369,0.769,FOL
1.55E+12,0.043,-10.896,0.769,FOL
1.55E+12,0.105,-10.192,0.979,FOL
1.55E+12,0.18,-9.678,1.087,FOL
1.55E+12,-0.043,-9.388,0.816,FOL
1.55E+12,0.005,-9.805,0.737,FOL
1.55E+12,0.06,-9.608,0.735,FOL
1.55E+12,-0.156,-10.125,0.917,FOL
1.55E+12,-0.237,-9.761,0.895,FOL
1.55E+12,-0.189,-9.757,0.946,FOL
1.55E+12,-0.342,-9.026,1.19,FOL
1.55E+12,-4.283,2.179,2.629,FOL
1.55E+12,-0.309,-3.91,1.092,FOL
1.55E+12,1.068,-9.828,1.99,FOL
1.55E+12,-0.093,-12.429,1.712,FOL
1.55E+12,-3.165,-8.229,1.738,FOL
1.55E+12,2.14,-11.172,0.757,FOL
1.55E+12,0.196,-8.569,3.761,FOL
1.55E+12,-0.35,-11.157,1.185,FOL
1.55E+12,-2.835,-11.713,2.931,FOL
1.55E+12,-2.255,-12.031,3.098,FOL
1.55E+12,-2.169,-12.915,0.352,FOL
1.55E+12,-1.14,-12.127,1.58,FOL
1.55E+12,-0.809,-11.56,1.973,FOL
1.55E+12,-0.713,-11.387,2.334,FOL
1.55E+12,-0.807,-10.252,1.923,FOL
1.55E+12,-0.761,-9.96,1.765,FOL
1.55E+12,-0.081,-9.876,2.5,FOL
1.55E+12,-2.971,-9.618,-2.615,FOL
1.55E+12,-0.927,-9.745,4.212,FOL
1.55E+12,-0.982,-9.817,1.551,FOL
1.55E+12,-4.058,-10.638,2.627,FOL
1.55E+12,-1.654,-9.752,1.573,FOL
1.55E+12,-1.918,-8.32,1.223,FOL
1.55E+12,-1.109,-9.127,1.551,FOL
1.55E+12,-0.965,-10.154,2.219,FOL
1.55E+12,-0.711,-10.607,1.681,FOL
1.55E+12,-0.579,-10.777,1.061,FOL
1.55E+12,-1.417,-8.835,1.393,FOL
1.55E+12,-1.925,-8.983,1.559,FOL
1.55E+12,-1.561,-10.157,1.681,FOL
1.55E+12,-2.057,-9.247,1.446,FOL
1.55E+12,-2.406,-8.911,1.302,FOL
1.55E+12,-2.406,-9.376,1.408,FOL
1.55E+12,-2.483,-8.95,0.754,FOL
1.55E+12,-3.031,-8.907,0.091,FOL
1.55E+12,-4.044,-9.453,1.123,FOL
1.55E+12,-3.63,-8.909,2.998,FOL
1.55E+12,-0.898,-8.318,2.847,FOL
1.55E+12,1.01,-11.097,1.073,FOL
1.55E+12,-1.985,-12.156,-1.489,FOL
1.55E+12,0.05,-8.504,-0.934,FOL
1.55E+12,0.211,-6.781,2.78,FOL
1.55E+12,-1.032,-7.149,2.864,FOL
1.55E+12,-2.385,-7.695,2.624,FOL
1.55E+12,-4.599,-9.855,1.52,FOL
1.55E+12,-5.476,-12.082,0.812,FOL
1.55E+12,-4.307,-10.48,1.281,FOL
1.55E+12,-4.01,-7.654,2.423,FOL
1.55E+12,-3.223,-8.035,2.248,FOL
1.55E+12,-2.785,-8.861,2.246,FOL
1.55E+12,-2.071,-9.522,1.341,FOL
1.55E+12,-2.282,-9.963,1.449,FOL
1.55E+12,-2.849,-9.781,2.052,FOL
1.55E+12,-3.496,-9.12,2.296,FOL
1.55E+12,-3.754,-7.93,2.521,FOL
1.55E+12,-3.12,-7.607,2.219,FOL
1.55E+12,-2.069,-8.198,1.717,FOL
1.55E+12,-1.398,-9.393,0.199,FOL
1.55E+12,-2.002,-11.545,-0.804,FOL
1.55E+12,-2.217,-14.086,-1.626,FOL
1.55E+12,0.062,-14.33,-1.302,FOL
1.55E+12,0.371,-11.95,-0.565,FOL
1.55E+12,0.022,-10.473,-0.364,FOL
1.55E+12,0.098,-10.401,0.259,FOL
1.55E+12,0.218,-10.693,1.008,FOL
1.55E+12,0.73,-10.324,1.185,FOL
1.55E+12,0.613,-9.232,0.441,FOL
1.55E+12,-0.35,-7.911,0.129,FOL
1.55E+12,-1.772,-7.47,0.946,FOL
1.55E+12,-1.19,-7.195,1.58,FOL
1.55E+12,-0.515,-8.337,1.477,FOL
1.55E+12,-0.79,-8.603,2.143,FOL
1.55E+12,-0.8,-9.194,1.183,FOL
1.55E+12,-1.154,-10.935,0.11,FOL
1.55E+12,-1.223,-13.056,-0.364,FOL
1.55E+12,-0.692,-12.304,-1.559,FOL
1.55E+12,0.268,-10.056,-2.164,FOL
1.55E+12,-0.105,-8.586,-0.51,FOL
1.55E+12,-0.608,-7.714,1.556,FOL
1.55E+12,-1.106,-7.643,2.066,FOL
1.55E+12,-1.75,-8.775,1.058,FOL
1.55E+12,-1.705,-10.487,-0.034,FOL
1.55E+12,-1.403,-10.657,-0.658,FOL
1.55E+12,-1.159,-10.087,-0.582,FOL
1.55E+12,-1.255,-9.661,0.065,FOL
1.55E+12,-1.609,-9.797,0.055,FOL
1.55E+12,-1.599,-9.632,0.314,FOL
1.55E+12,-1.389,-9.714,0.218,FOL
1.55E+12,-1.683,-9.879,-0.259,FOL
1.55E+12,-1.765,-9.872,-0.175,FOL
1.55E+12,-1.69,-9.761,-0.122,FOL
1.55E+12,-1.786,-9.714,-0.065,FOL
1.55E+12,-2.059,-9.556,0.175,FOL
1.55E+12,-1.992,-9.386,0.39,FOL
1.55E+12,-1.87,-9.548,0.101,FOL
1.55E+12,-1.884,-9.745,-0.251,FOL
1.55E+12,-1.98,-9.833,-0.481,FOL
1.55E+12,-2.114,-9.759,-0.326,FOL
1.55E+12,-2.284,-9.639,-0.156,FOL
1.55E+12,-2.497,-9.544,-0.163,FOL
1.55E+12,-2.557,-9.381,-0.139,FOL
1.55E+12,-2.344,-9.556,-0.168,FOL
1.55E+12,-2.085,-9.778,-0.333,FOL
1.55E+12,-2.033,-9.788,-0.491,FOL
1.55E+12,-2.121,-9.766,-0.539,FOL
1.55E+12,-2.224,-9.711,-0.515,FOL
1.55E+12,-2.354,-9.687,-0.57,FOL
1.55E+12,-2.404,-9.465,-0.563,FOL
1.55E+12,-2.346,-9.323,-0.515,FOL
1.55E+12,-2.231,-9.405,-0.479,FOL
1.55E+12,-2.21,-9.541,-0.615,FOL
1.55E+12,-2.306,-9.754,-0.883,FOL
1.55E+12,-2.401,-9.759,-1.101,FOL
1.55E+12,-2.461,-9.582,-1.147,FOL
1.55E+12,-2.389,-9.364,-1.106,FOL
1.55E+12,-2.181,-9.366,-1.099,FOL
1.55E+12,-2.148,-9.35,-1.183,FOL
1.55E+12,-2.301,-9.208,-1.204,FOL
1.55E+12,-2.277,-8.947,-1.123,FOL
1.55E+12,-1.88,-8.83,-1.001,FOL
1.55E+12,-1.789,-8.459,-0.929,FOL
1.55E+12,-1.784,-7.669,-0.244,FOL
1.55E+12,-1.834,-6.184,0.417,FOL
1.55E+12,-1.403,-4.391,0.939,FOL
1.55E+12,-1.434,-5.665,0.852,FOL
1.55E+12,-0.208,-7.889,1.034,FOL
1.55E+12,-2.919,-14.615,-3.587,FOL
1.55E+12,-3.783,-17.706,-4.923,FOL
1.55E+12,-0.184,-14.033,-2.615,FOL
1.55E+12,3.737,-10.173,0.977,FOL
1.55E+12,6.405,-6.936,4.695,FOL
1.55E+12,6.754,-4.767,4.037,FOL
1.55E+12,4.427,-0.388,2.308,FOL
1.55E+12,-0.74,5.775,7.315,FOL
1.55E+12,-5.148,7.149,5.282,FOL
1.55E+12,-0.476,0.414,-9.105,FOL
1.55E+12,-0.232,-8.885,2.224,FOL
1.55E+12,-3.316,-42.412,3.599,FOL
1.55E+12,0.639,-12.812,-1.391,FOL
1.55E+12,-6.084,-4.887,6.22,FOL
1.55E+12,-8.342,-6.651,4.575,FOL
1.55E+12,-6.484,-10.504,1.312,FOL
1.55E+12,-2.5,-12.927,5.208,FOL
1.55E+12,-0.285,-14.986,3.163,FOL
1.55E+12,-1.154,-14.969,3.46,FOL
1.55E+12,-3.369,-9.85,3.69,FOL
1.55E+12,-2.751,-9.764,3.165,FOL
1.55E+12,0.541,-11.414,3.982,FOL
1.55E+12,2.296,-12.18,4.954,FOL
1.55E+12,4.034,-9.967,-0.139,FOL
1.55E+12,-1.147,-5.935,-2.387,FOL
1.55E+12,-1.494,-9.366,-2.227,FOL
1.55E+12,1.415,-11.682,-1.405,FOL
1.55E+12,1.243,-9.053,0.462,FOL
1.55E+12,2.885,-3.074,0.986,FOL
1.55E+12,3.618,4.556,-2.478,FOL
1.55E+12,4.252,8.32,-7.719,FOL
1.55E+12,2.89,4.64,-12.611,FOL
1.55E+12,-3.299,2.224,-19.849,FOL
1.55E+12,-9.16,-7.983,-11.423,FOL
1.55E+12,-0.9,-14.646,-5.71,FOL
1.55E+12,5.016,-8.988,-9.699,FOL
1.55E+12,11.217,-7.899,-12.982,FOL
1.55E+12,18.996,-11.354,-23.919,FOL
1.55E+12,27.175,-8.741,-25.042,FOL
1.55E+12,12.872,1.367,-11.967,FOL
1.55E+12,-7.267,9.977,-7.654,FOL
1.55E+12,-0.905,7.36,-3.031,FOL
1.55E+12,3.86,13.19,-11.557,FOL
1.55E+12,3.718,11.763,-11.833,FOL
1.55E+12,2.418,4.712,-8.291,FOL
1.55E+12,1.444,-5.035,-4.496,FOL
1.55E+12,1.401,-7.073,-4.063,FOL
1.55E+12,-2.078,-2.998,-10.389,FOL
1.55E+12,-2.176,0.175,-12.137,FOL
1.55E+12,-0.819,2.94,-13.281,FOL
1.55E+12,-0.081,2.887,-12.709,FOL
1.55E+12,0.072,0.136,-10.506,FOL
1.55E+12,-1.077,-2.995,-9.668,FOL
1.55E+12,-2.895,-4.731,-9.517,FOL
1.55E+12,-2.33,-5.193,-11.995,FOL
1.55E+12,0.412,-5.653,-11.088,FOL
1.55E+12,1.628,-3.907,-8.768,FOL
1.55E+12,0.139,-1.511,-5.866,FOL
1.55E+12,-0.603,-0.8,-5.89,FOL
1.55E+12,-0.931,1.437,-5.509,FOL
1.55E+12,0.156,2.145,-7.015,FOL
1.55E+12,-1.025,1.142,-9.06,FOL
1.55E+12,-3.838,-2.504,-11.663,FOL
1.55E+12,-2.866,-10.149,-14.126,FOL
1.55E+12,-3.788,-9.685,-15.05,FOL
1.55E+12,-2.085,-4.755,-13.652,FOL
1.55E+12,-6.201,-3.757,-3.673,FOL
1.55E+12,-8.586,-1.939,-7.702,FOL
1.55E+12,-7.259,-0.204,-8.521,FOL
1.55E+12,3.769,-4.745,-11.737,FOL
1.55E+12,0.309,-3.639,-5.342,FOL
1.55E+12,-5.121,-3.017,-7.066,FOL
1.55E+12,-8.504,-1.786,-10.554,FOL
1.55E+12,0.01,6.208,6.97,LYI
1.55E+12,0.041,6.297,6.864,LYI
1.55E+12,0.311,6.232,7.013,LYI
1.55E+12,0.309,6.283,7.145,LYI
1.55E+12,0.208,6.347,7.133,LYI
1.55E+12,0.144,6.371,7.068,LYI
1.55E+12,0.199,6.453,6.991,LYI
1.55E+12,0.35,6.493,7.075,LYI
1.55E+12,0.402,6.51,7.164,LYI
1.55E+12,0.335,6.512,7.338,LYI
1.55E+12,0.17,6.51,7.408,LYI
1.55E+12,0.261,6.481,7.571,LYI
1.55E+12,0.438,6.455,7.638,LYI
1.55E+12,0.201,6.512,7.415,LYI
1.55E+12,0.211,6.5,7.183,LYI
1.55E+12,0.223,6.498,7.168,LYI
1.55E+12,0.196,6.484,7.291,LYI
1.55E+12,0.287,6.515,7.303,LYI
1.55E+12,0.266,6.508,7.295,LYI
1.55E+12,0.148,6.536,7.391,LYI
1.55E+12,0.163,6.536,7.511,LYI
1.55E+12,0.045,6.608,7.161,LYI
1.55E+12,0.206,6.551,7.154,LYI
1.55E+12,0.426,6.572,7.154,LYI
1.55E+12,0.541,6.644,7.322,LYI
1.55E+12,0.493,6.52,7.24,LYI
1.55E+12,0.601,6.611,7.188,LYI
1.55E+12,0.57,6.611,6.996,LYI
1.55E+12,0.532,6.632,7.01,LYI
1.55E+12,0.448,6.642,7.001,LYI
1.55E+12,0.479,6.632,7.147,LYI
1.55E+12,0.419,6.62,7.204,LYI
1.55E+12,0.419,6.668,7.25,LYI
1.55E+12,0.493,6.639,7.18,LYI
1.55E+12,0.479,6.675,7.003,LYI
1.55E+12,0.539,6.639,7.07,LYI
1.55E+12,0.606,6.623,7.19,LYI
1.55E+12,0.488,6.584,7.164,LYI
1.55E+12,0.496,6.639,7.123,LYI
1.55E+12,0.575,6.663,7.104,LYI
1.55E+12,0.658,6.632,7.087,LYI
1.55E+12,0.606,6.637,7.173,LYI
1.55E+12,0.615,6.639,7.18,LYI
1.55E+12,0.587,6.68,7.219,LYI
1.55E+12,0.565,6.682,7.135,LYI
1.55E+12,0.515,6.757,7.116,LYI
1.55E+12,0.594,6.771,7.346,LYI
1.55E+12,0.524,6.812,7.552,LYI
1.55E+12,0.268,7.087,7.935,LYI
1.55E+12,0.316,7.595,8.095,LYI
1.55E+12,0.4,8.136,8.176,LYI
1.55E+12,1.118,7.827,8.062,LYI
1.55E+12,-1.223,12.395,10.75,LYI
1.55E+12,0.215,12.611,12.314,LYI
1.55E+12,2.14,11.983,14.15,LYI
1.55E+12,3.936,10.92,15.548,LYI
1.55E+12,3.757,9.749,14.284,LYI
1.55E+12,2.727,8.773,11.282,LYI
1.55E+12,1.923,6.972,7.037,LYI
1.55E+12,0.836,6.455,4.056,LYI
1.55E+12,-0.081,5.184,1.733,LYI
1.55E+12,-0.946,4.657,-0.05,LYI
1.55E+12,0.215,4.065,-0.522,LYI
1.55E+12,0,3.924,-1.642,LYI
1.55E+12,-2.995,3.512,-3.733,LYI
1.55E+12,-2.792,3.067,-4.393,LYI
1.55E+12,-1.212,3.259,-2.605,LYI
1.55E+12,0.06,3.295,-1.786,LYI
1.55E+12,-0.259,2.78,-5.129,LYI
1.55E+12,1.305,1.755,-8.591,LYI
1.55E+12,3.05,0.369,-8.773,LYI
1.55E+12,2.03,-1.149,-7.104,LYI
1.55E+12,0.366,-3.57,-4.839,LYI
1.55E+12,1.185,-5.773,-2.943,LYI
1.55E+12,4.525,-8.119,-3.098,LYI
1.55E+12,6.536,-10.712,-4.133,LYI
1.55E+12,8.205,-14.825,-4.073,LYI
1.55E+12,9.376,-19.681,-3.833,LYI
1.55E+12,10.712,-24.534,-2.828,LYI
1.55E+12,13.599,-30.671,0.05,LYI
1.55E+12,16.293,-35.94,2.696,LYI
1.55E+12,18.307,-41.794,2.579,LYI
1.55E+12,19.226,-50.268,2.21,LYI
1.55E+12,19.908,-57.118,2.155,LYI
1.55E+12,20.885,-60.135,6.16,LYI
1.55E+12,20.749,-55.43,12.314,LYI
1.55E+12,20.368,-48.321,17.052,LYI
1.55E+12,21.865,-37.616,19.341,LYI
1.55E+12,18.113,-26.196,24.8,LYI
1.55E+12,11.562,-22.197,15.196,LYI
1.55E+12,8.344,-20.706,1.815,LYI
1.55E+12,7.59,-18.046,-4.238,LYI
1.55E+12,8.193,-16.286,-2.009,LYI
1.55E+12,8.991,-13.724,2.222,LYI
1.55E+12,9.457,-11.421,4.25,LYI
1.55E+12,9.56,-10.006,4.848,LYI
1.55E+12,10.243,-8.332,5.282,LYI
1.55E+12,12.242,-7.568,9.089,LYI
1.55E+12,13.07,-6.666,15.359,LYI
1.55E+12,13.09,-5.921,18.122,LYI
1.55E+12,12.005,-6.5,15.8,LYI
1.55E+12,12.912,-8.332,14.572,LYI
1.55E+12,13.846,-12.575,16.444,LYI
1.55E+12,14.045,-17.509,28.784,LYI
1.55E+12,11.967,-24.11,35.031,LYI
1.55E+12,9.795,-35.663,27.551,LYI
1.55E+12,12.01,-47.498,17.636,LYI
1.55E+12,17.311,-56.574,13.013,LYI
1.55E+12,28.109,-65.352,9.845,LYI
1.55E+12,35.893,-74.603,7.135,LYI
1.55E+12,33.453,-78.41,6.18,LYI
1.55E+12,27.086,-78.41,5.655,LYI
1.55E+12,26.253,-75.281,0.402,LYI
1.55E+12,27.771,-66.183,1.003,LYI
1.55E+12,25.973,-58.317,0.136,LYI
1.55E+12,16.291,-49.966,-4.027,LYI
1.55E+12,10.999,-42.472,-5.859,LYI
1.55E+12,11.928,-38.261,-4.733,LYI
1.55E+12,10.14,-33.573,-14.282,LYI
1.55E+12,5.184,-25.236,-25.446,LYI
1.55E+12,2.71,-14.39,-32.011,LYI
1.55E+12,0.381,-5.718,-25.813,LYI
1.55E+12,-2.504,-1.176,-16.118,LYI
1.55E+12,-1.973,2.425,-7.259,LYI
1.55E+12,-0.333,5.967,-2.753,LYI
1.55E+12,1.578,8.485,-3.625,LYI
1.55E+12,4.355,10.501,-2.983,LYI
1.55E+12,6.292,11.153,1.312,LYI
1.55E+12,4.994,10.274,6.862,LYI
1.55E+12,2.828,9.156,12.486,LYI
1.55E+12,1.518,8.437,11.9,LYI
1.55E+12,0.745,8.351,9.393,LYI
1.55E+12,1.408,8.27,7.123,LYI
1.55E+12,1.427,8.265,6.366,LYI
1.55E+12,1.647,8.03,6.644,LYI
1.55E+12,1.762,7.762,7.621,LYI
1.55E+12,1.046,7.621,7.686,LYI
1.55E+12,0.661,7.564,6.599,LYI
1.55E+12,0.795,7.508,6.441,LYI
1.55E+12,0.919,7.298,7.061,LYI
1.55E+12,0.642,7.315,7.698,LYI
1.55E+12,0.464,7.257,7.643,LYI
1.55E+12,0.615,7.429,7.111,LYI
1.55E+12,0.883,7.446,6.761,LYI
1.55E+12,0.591,7.394,6.323,LYI
1.55E+12,0.18,7.271,6.275,LYI
1.55E+12,-0.062,7.14,6.522,LYI
1.55E+12,-0.22,6.989,6.86,LYI
1.55E+12,7.851,3.642,6.788,LYI
1.55E+12,7.901,4.834,6.793,LYI
1.55E+12,7.587,5.524,6.522,LYI
1.55E+12,8.363,5.876,6.496,LYI
1.55E+12,-5.469,-6.642,-3.814,LYI
1.55E+12,-5.71,-6.723,-3.687,LYI
1.55E+12,-6.146,-6.881,-3.218,LYI
1.55E+12,-5.631,-6.898,-3.024,LYI
1.55E+12,-5.059,-6.872,-3.22,LYI
1.55E+12,-5.531,-6.541,-3.074,LYI
1.55E+12,-6.74,-6.647,-2.445,LYI
1.55E+12,-7.683,-6.994,-2.38,LYI
1.55E+12,-8.059,-7.147,-2.138,LYI
1.55E+12,-7.789,-6.855,-2.071,LYI
1.55E+12,-7.623,-6.668,-2.32,LYI
1.55E+12,-7.786,-6.366,-2.327,LYI
1.55E+12,-7.786,-6.268,-2.49,LYI
1.55E+12,-7.465,-6.175,-2.571,LYI
1.55E+12,-7.01,-6.204,-2.662,LYI
1.55E+12,-6.697,-6.287,-2.718,LYI
1.55E+12,-6.625,-6.18,-2.832,LYI
1.55E+12,-6.637,-6.12,-2.976,LYI
1.55E+12,-6.824,-6.199,-3.041,LYI
1.55E+12,-6.953,-6.311,-3.101,LYI
1.55E+12,-6.953,-6.309,-3.002,LYI
1.55E+12,-6.824,-6.369,-3.103,LYI
1.55E+12,-6.675,-6.414,-3.108,LYI
1.55E+12,-6.591,-6.295,-3.158,LYI
1.55E+12,-6.297,-6.417,-3.287,LYI
1.55E+12,-6.457,-6.735,-3.378,LYI
1.55E+12,-6.874,-6.831,-3.18,LYI
1.55E+12,-6.764,-6.515,-3.211,LYI
1.55E+12,-6.575,-6.347,-3.438,LYI
1.55E+12,-6.438,-6.563,-3.529,LYI
1.55E+12,-6.603,-6.805,-3.33,LYI
1.55E+12,-6.771,-6.682,-3.034,LYI
1.55E+12,-6.74,-6.493,-3.098,LYI
1.55E+12,-6.534,-6.46,-3.216,LYI
1.55E+12,-6.469,-6.467,-3.323,LYI
1.55E+12,-6.603,-6.541,-3.283,LYI
1.55E+12,-6.637,-6.749,-3.213,LYI
1.55E+12,-6.627,-6.74,-3,LYI
1.55E+12,-6.591,-6.649,-3.184,LYI
1.55E+12,-6.692,-6.647,-2.99,LYI
1.55E+12,-6.733,-6.584,-2.995,LYI
1.55E+12,-6.658,-6.558,-3.05,LYI
1.55E+12,-6.742,-6.532,-3.05,LYI
1.55E+12,-6.809,-6.527,-2.983,LYI
1.55E+12,-6.876,-6.529,-3.017,LYI
1.55E+12,-6.85,-6.467,-2.981,LYI
1.55E+12,-6.759,-6.326,-3.022,LYI
1.55E+12,-6.649,-6.405,-3.201,LYI
1.55E+12,-6.737,-6.548,-3.168,LYI
1.55E+12,-6.723,-6.553,-3.139,LYI
1.55E+12,-6.658,-6.51,-3.225,LYI
1.55E+12,-6.639,-6.541,-3.309,LYI
1.55E+12,-6.649,-6.56,-3.285,LYI
1.55E+12,-6.656,-6.572,-3.218,LYI
1.55E+12,-6.546,-6.565,-3.259,LYI
1.55E+12,-6.536,-6.591,-3.256,LYI
1.55E+12,-6.517,-6.541,-3.29,LYI
1.55E+12,-6.522,-6.56,-3.285,LYI
1.55E+12,-6.515,-6.577,-3.323,LYI
1.55E+12,-6.529,-6.591,-3.386,LYI
1.55E+12,-6.522,-6.539,-3.421,LYI
1.55E+12,-6.553,-6.563,-3.419,LYI
1.55E+12,-6.546,-6.541,-3.407,LYI
1.55E+12,-6.558,-6.503,-3.371,LYI
1.55E+12,-6.572,-6.431,-3.393,LYI
1.55E+12,-6.558,-6.529,-3.4,LYI
1.55E+12,-6.579,-6.491,-3.342,LYI
1.55E+12,-6.594,-6.445,-3.335,LYI
1.55E+12,-6.589,-6.503,-3.318,LYI
1.55E+12,-6.639,-6.534,-3.342,LYI
1.55E+12,-6.536,-6.488,-3.374,LYI
1.55E+12,-6.541,-6.45,-3.39,LYI
1.55E+12,-6.558,-6.563,-3.328,LYI
1.55E+12,-6.579,-6.553,-3.314,LYI
1.55E+12,-6.579,-6.443,-3.328,LYI
1.55E+12,-6.589,-6.488,-3.297,LYI
1.55E+12,-6.647,-6.577,-3.201,LYI
1.55E+12,-6.706,-6.63,-3.208,LYI
1.55E+12,-6.747,-6.603,-3.148,LYI
1.55E+12,-6.747,-6.57,-3.148,LYI
1.55E+12,-6.582,-6.51,-3.266,LYI
1.55E+12,-6.551,-6.577,-3.354,LYI
1.55E+12,-6.558,-6.642,-3.292,LYI
1.55E+12,-6.431,-6.565,-3.35,LYI
1.55E+12,-6.45,-6.429,-3.321,LYI
1.55E+12,-6.527,-6.529,-3.283,LYI
1.55E+12,-6.68,-6.582,-3.23,LYI
